source,source_external_id,name,description,category_primary,tags,website,email,phone,address_line1,postal_code,town,city,region,country_code,latitude,longitude,logo_url,status,notes
cleaned_businesses_for_import,,5AM,Professional consultant services.,Business Consultants,,https://five-am.com/,info@5am.com,,"Hegestraße 40/2. OG, 20251 Hamburg, Germany",,,Hamburg,,DE,53.58326,9.982221,,active,
cleaned_businesses_for_import,,60 Seconds to napoli | Hamburg,Professional restaurant services.,Restaurant,,https://60secondstonapoli.de/,info@60secondstonapolihamburg.com,,"Großer Burstah 1-3, 20457 Hamburg, Germany",,,Hamburg,,DE,53.54869,9.99123,,active,
cleaned_businesses_for_import,,60 seconds to napoli,Traditional wood-fired pizzas with creative toppings in a casual restaurant featuring a full bar.,Pizza Restaurants,,https://60secondstonapoli.de/,info@60secondstonapoli.com,,"Oderberger Str. 61, 10435 Berlin, Germany",,,Berlin,,DE,52.537714,13.411254,,active,
cleaned_businesses_for_import,,7VB Café,Professional coffee shop services.,Retail,,https://www.7vbcafe.fr/,info@7vbcafe.com,,"9 Rue Caisserie, 13002 Marseille, France",,,Marseille,,FR,43.297139,5.368863,,active,
cleaned_businesses_for_import,,95 ART GALLERY,Professional art gallery services.,Art Galleries,,https://instagram.com/95artgallery,info@95artgallery.com,,"C. de Álvarez Abellán, 23, Carabanchel, 28025 Madrid, Spain",,,Madrid,,ES,40.38512,-3.731646,,active,
cleaned_businesses_for_import,,://about blank,"Industrial-style nightclub featuring techno & house DJ sets, plus a leafy garden.",Entertainment & Nightlife,,http://www.aboutblank.li/,info@aboutblank.com,,"Markgrafendamm 24c, 10245 Berlin, Germany",,,Berlin,,DE,52.502532,13.466373,,active,
cleaned_businesses_for_import,,A Casa Martínez B&B,Relaxed rooms with minifridges in a low-key bed-and-breakfast offering bike rentals & Wi-Fi.,Bed & Breakfasts,,https://www.acasamartinez.com/?utm_source=Google%20my%20business&utm_medium=GMB&utm_campaign=GMB&utm_term=location&utm_content=location,info@acasamartinezbb.com,,"Av. del Regne de València, 57, L'Eixample, 46005 València, Valencia, Spain",,,Valencia,,ES,39.463447,-0.365659,,active,
cleaned_businesses_for_import,,A J Reparaciones del Automóvil,Professional car repair services.,Auto Repair,,,info@ajreparacionesdelautomovil.com,,"C. Nestares, 10, Arganzuela, 28045 Madrid, Spain",,,Madrid,,ES,40.386549,-3.692445,,active,
cleaned_businesses_for_import,,A Mano,"Refined choice serving Italian staples such as pasta, fish & meat plates, plus a robust wine list.",Italian Restaurants,,http://www.amano-ristorante.de/,info@amano.com,,"Strausberger Pl. 2, 10243 Berlin, Germany",,,Berlin,,DE,52.519392,13.427386,,active,
cleaned_businesses_for_import,,A huevo - Restaurant a València,"Bright, modern option with a creative menu emphasizing eggs & egg-based ingredients.",Restaurant,,https://www.ahuevorestaurante.com/?source=google-my-business,info@ahuevorestaurantavalencia.com,,"C. de Salamanca, 28, bajo izquierda, Ensanche, 46005 Valencia, Spain",,,Valencia,,ES,39.465777,-0.36405,,active,
cleaned_businesses_for_import,,A room at Montmartre,Professional bed and breakfast services.,Bed & Breakfasts,,http://www.chambre-montmartre.com/,info@aroomatmontmartre.com,,"18 Rue Gabrielle, 75018 Paris, France",,,Paris,,FR,48.885808,2.340704,,active,
cleaned_businesses_for_import,,A&D Consulting,Professional consultant services.,Business Consultants,,http://www.a-dconsulting.de/,info@adconsulting.com,,"Helbingstraße 66, 22047 Hamburg, Germany",,,Hamburg,,DE,53.586473,10.0981,,active,
cleaned_businesses_for_import,,A&D MOTORCYCLE VALLECAS,Professional store services.,Retail,,,info@admotorcyclevallecas.com,,"C. de Felisa Méndez, 5, Puente de Vallecas, 28053 Madrid, Spain",,,Madrid,,ES,40.393346,-3.670266,,active,
cleaned_businesses_for_import,,A. Lacroix Pâtissier,"Specialty coffees, sweet pastries & savory treats in a hip cafe with views of Notre-Dame cathedral.",Pastry Shops,,http://www.alacroixparis.com/,info@alacroixpatissier.com,,"11 Quai de Montebello, 75005 Paris, France",,,Paris,,FR,48.851731,2.349436,,active,
cleaned_businesses_for_import,,A.M.A. Seguros,Professional insurance agency services.,Insurance Agencies,,https://www.amaseguros.com/oficinas/valencia,info@amaseguros.com,,"Pl. d'Amèrica, 6, L'Eixample, 46004 València, Valencia, Spain",,,Valencia,,ES,39.471204,-0.365828,,active,
cleaned_businesses_for_import,,A.S.H. Automobile GmbH,Professional car dealer services.,Car Dealers,,https://autosalon-hh.de/,info@ashautomobilegmbh.com,,"Poppenbütteler Bogen 32, 22399 Hamburg, Germany",,,Hamburg,,DE,53.670527,10.069388,,active,
cleaned_businesses_for_import,,A.T.T.-Tiedemann-Motorräder e.Kfm.,Professional store services.,Retail,,http://www.attberlin.de/,info@atttiedemannmotorraderekfm.com,,"Otto-Erich-Straße 10B, 14109 Berlin, Germany",,,Berlin,,DE,52.41744,13.14271,,active,
cleaned_businesses_for_import,,A1 Paris Apartments,Professional real estate agency services.,Real Estate Agencies,,https://www.a1realestate.paris/,info@a1parisapartments.com,,"15 Rue Chapon, 75003 Paris, France",,,Paris,,FR,48.863303,2.356428,,active,
cleaned_businesses_for_import,,AB APARTMENT BARCELONA - Empresa Gestora de Apartamentos Turísticos y de Temporada en Barcelona,Professional real estate agency services.,Real Estate Agencies,,https://www.apartmentbarcelona.com/,info@abapartmentbarcelonaempresagestoradeapartamentosturisticosydetemporadaenbarcelona.com,,"Gran Via de les Corts Catalanes, 558, Bajos, Eixample, 08011 Barcelona, Spain",,,Barcelona,,ES,41.383349,2.160854,,active,
cleaned_businesses_for_import,,ABANIC,Professional spanish restaurant services.,Asian Restaurants,,https://reservation.dish.co/widget/hydra-f784ff55-a585-48a8-8343-48eaf7885b96,info@abanic.com,,"Carrer del Rosselló, 207, Eixample, 08008 Barcelona, Spain",,,Barcelona,,ES,41.392773,2.15643,,active,
cleaned_businesses_for_import,,ABC Gran Turia,Professional movie theater services.,Cinemas,,http://www.cinesabc.com/,info@abcgranturia.com,,"Plaza Europa, s/n, 46950 Xirivella, Valencia, Spain",,,Valencia,,ES,39.465374,-0.414396,,active,
cleaned_businesses_for_import,,ACA Auditores,Professional consultant services.,Business Consultants,,http://www.acaauditores.es/,info@acaauditores.com,,"C. de Serrano, 78, 2º B, Salamanca, 28006 Madrid, Spain",,,Madrid,,ES,40.431021,-3.686609,,active,
cleaned_businesses_for_import,,ACCOMPANY Spain,Professional consultant services.,Business Consultants,,http://www.accompany.es/,info@accompanyspain.com,,"Carrer de París, 162 - 164, L'Eixample, 08036 Barcelona, Spain",,,Barcelona,,ES,41.392146,2.151633,,active,
cleaned_businesses_for_import,,ACCOUNT FOR,Professional consultant services.,Business Consultants,,http://www.accountfor.fr/,info@accountfor.com,,"immeuble le Woodstock, 67 Mnt de Saint-Menet, 13011 Marseille, France",,,Marseille,,FR,43.291353,5.495278,,active,
cleaned_businesses_for_import,,AD Garage Expert DES SAULES - ETS CLEMENT AUTOMOBILES,Professional car repair services.,Auto Repair,,https://www.ad.fr/garage/garage-des-saules-ets-clement-automobiles?utm_campaign=google_my_business&utm_medium=organic&utm_source=google,info@adgarageexpertdessaulesetsclementautomobiles.com,,"25 Rue des Saules, 31400 Toulouse, France",,,Toulouse,,FR,43.586063,1.441945,,active,
cleaned_businesses_for_import,,AD Garage Expert GOMEZ (31000),Professional car repair services.,Auto Repair,,https://www.ad.fr/garage/garage-ad-expert-garage-gomez-31000?utm_campaign=google_my_business&utm_medium=organic&utm_source=google,info@adgarageexpertgomez31000.com,,"3 Rue Edmond de Planet, 31000 Toulouse, France",,,Toulouse,,FR,43.607179,1.426539,,active,
cleaned_businesses_for_import,,ADEN Immobilien,Professional real estate agency services.,Real Estate Agencies,,https://aden-immo.com/,info@adenimmobilien.com,,"Giesebrechtstraße 16, 10629 Berlin, Germany",,,Berlin,,DE,52.502312,13.310025,,active,
cleaned_businesses_for_import,,AESA Prep Academy of Barcelona,Professional school services.,Schools,,http://aesaprepbarcelona.com/,info@aesaprepacademyofbarcelona.com,,"Carrer de Montevideo, 31, Sarrià-Sant Gervasi, 08034 Barcelona, Spain",,,Barcelona,,ES,41.397227,2.112636,,active,
cleaned_businesses_for_import,,AFC Auto Fleet Control GmbH,Professional insurance agency services.,Insurance Agencies,,https://www.autofleetcontrol.de/,info@afcautofleetcontrolgmbh.com,,"Valentinskamp 70, 20355 Hamburg, Germany",,,Hamburg,,DE,53.555986,9.983593,,active,
cleaned_businesses_for_import,,AGATHA Paris - LYON,Professional jewelry store services.,Jewelry Stores,,https://www.agatha.fr/,info@agathaparislyon.com,,"100 Rue du Président Édouard Herriot, 69002 Lyon, France",,,Lyon,,FR,45.758898,4.833841,,active,
cleaned_businesses_for_import,,AIBS ASSURANCES,Professional insurance agency services.,Insurance Agencies,,https://www.aibs-assurances.fr/,info@aibsassurances.com,,"99 B Rue du Camas, 13005 Marseille, France",,,Marseille,,FR,43.29611,5.395864,,active,
cleaned_businesses_for_import,,AIDA Books&More Valencia,Professional book store services.,Bookstore,,http://aidabooks.org/,info@aidabooksmorevalencia.com,,"C/ de Moratín, 11, Ciutat Vella, 46002 València, Valencia, Spain",,,Valencia,,ES,39.471188,-0.37586,,active,
cleaned_businesses_for_import,,AJ Büroservice,Professional consultant services.,Business Consultants,,https://ajburoservice.de/,info@ajburoservice.com,,"Rykestraße 3, 10405 Berlin, Germany",,,Berlin,,DE,52.534854,13.420044,,active,
cleaned_businesses_for_import,,ALBOCARS,Professional car dealer services.,Car Dealers,,https://www.albocars.net/,info@albocars.com,,"Av. de l'Orxata, 49, 46120 Alboraia, Valencia, Spain",,,Valencia,,ES,39.494481,-0.356425,,active,
cleaned_businesses_for_import,,ALCHEMY Specialty Coffee,Professional coffee shop services.,Retail,,https://alchemyspecialtycoffee.shop/,info@alchemyspecialtycoffee.com,,"C. de San Millán, 4, Centro, 28012 Madrid, Spain",,,Madrid,,ES,40.411489,-3.707749,,active,
cleaned_businesses_for_import,,ALLIANZ Lyon,Professional insurance agency services.,Insurance Agencies,,https://www.assurance-lyon.com/,info@allianzlyon.com,,"21 Rue Sainte-Hélène, 69002 Lyon, France",,,Lyon,,FR,45.754577,4.830643,,active,
cleaned_businesses_for_import,,ALMA Hair Spa Saló - Perruqueria,Professional hair salon services.,Beauty Salon,,http://www.almasalon.es/,info@almahairspasaloperruqueria.com,,"Carrer de Balmes, 255, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",,,Barcelona,,ES,41.400032,2.149058,,active,
cleaned_businesses_for_import,,ALMA par Marvin Brandao Pâtisserie-Boulangerie-Chocolaterie,Professional bakery services.,Pastry Shops,,https://alma-lyon6.com/,info@almaparmarvinbrandaopatisserieboulangeriechocolaterie.com,,"17 Rue Bugeaud, 69006 Lyon, France",,,Lyon,,FR,45.765975,4.843278,,active,
cleaned_businesses_for_import,,"ALOHA Valencia - Poké, ensaladas & more",Professional american restaurant services.,Asian Restaurants,,https://healthylifehappylife.es/,info@alohavalenciapokeensaladasmore.com,,"Carrer de Martínez Cubells, 6, Ciutat Vella, 46002 València, Valencia, Spain",,,Valencia,,ES,39.468453,-0.374442,,active,
cleaned_businesses_for_import,,ALPASO SNEAKERS,Professional shoe store services.,Shoe Stores,,https://www.instagram.com/alpasosneakers/,info@alpasosneakers.com,,"Carrer de Marià Cubí, 41, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",,,Barcelona,,ES,41.398526,2.150206,,active,
cleaned_businesses_for_import,,ALTANA BARCELONA,Professional consultant services.,Business Consultants,,https://www.altana-barcelona.com/,info@altanabarcelona.com,,"Pg. de Gràcia, 2, L'Eixample, 08007 Barcelona, Spain",,,Barcelona,,ES,41.38837,2.170106,,active,
cleaned_businesses_for_import,,ALVATO Car Wash Sevilla,Professional car wash services.,Automotive,,https://alvato.com/Ciudad/centro-comercial-lagoh-parking-subterraneo/,info@alvatocarwashsevilla.com,,"Av. de Palmas Altas, 1 Centro Comencial Lagoh, Párking Subterráneo, 41014 Sevilla, Spain",,,Las Palmas,,ES,37.34274,-5.989642,,active,
cleaned_businesses_for_import,,AMBRENCE - Salon de coiffure,Professional hair salon services.,Beauty Salon,,https://ambrence.com/,info@ambrencesalondecoiffure.com,,"7 Rue Tolosane, 31000 Toulouse, France",,,Toulouse,,FR,43.599375,1.44704,,active,
cleaned_businesses_for_import,,AMG Avocats,Professional lawyer services.,Legal Services,,http://www.amgavocatsmarseille.com/,info@amgavocats.com,,"1 Rue Haxo, 13001 Marseille, France",,,Marseille,,FR,43.294687,5.376979,,active,
cleaned_businesses_for_import,,AMS Store GmbH,Professional store services.,Retail,,http://www.ams-berlin.com/,info@amsstoregmbh.com,,"Nunsdorfer Ring 2-10, 12277 Berlin, Germany",,,Berlin,,DE,52.407943,13.379724,,active,
cleaned_businesses_for_import,,AMURA BROKER - Correduría de seguros en Madrid,Professional insurance agency services.,Insurance Agencies,,http://www.amurabroker.com/,info@amurabrokercorreduriadesegurosenmadrid.com,,"C. de Oquendo, 23, 3-C, Chamartín, 28006 Madrid, Spain",,,Madrid,,ES,40.440654,-3.682109,,active,
cleaned_businesses_for_import,,ANDIAMO,Professional italian restaurant services.,Italian Restaurants,,http://andiamo-toulouse.eatbu.com/,info@andiamo.com,,"2 Av. Paul Séjourné, 31000 Toulouse, France",,,Toulouse,,FR,43.605668,1.428337,,active,
cleaned_businesses_for_import,,ANIMALES EXÓTICOS 24H - Veterinarios especialistas,Professional veterinary care services.,Veterinary,,http://www.animalesexoticos24h.es/,info@animalesexoticos24hveterinariosespecialistas.com,,"C. de Cartagena, 160, Chamartín, 28002 Madrid, Spain",,,Madrid,,ES,40.44336,-3.676483,,active,
cleaned_businesses_for_import,,ANTIQUE JEWELLERY,Professional jewelry store services.,Jewelry Stores,,https://antique-jewellery.de/,info@antiquejewellery.com,,"Linienstraße 44, 10119 Berlin, Germany",,,Berlin,,DE,52.528448,13.408429,,active,
cleaned_businesses_for_import,,ANWALTSKANZLEI AVANAS LEGAL,Professional lawyer services.,Legal Services,,http://www.avanas.de/,info@anwaltskanzleiavanaslegal.com,,"Raboisen 16, 20099 Hamburg, Germany",,,Hamburg,,DE,53.554041,10.00119,,active,
cleaned_businesses_for_import,,AOK Rheinland/Hamburg - GS Hamburg Wandsbek,Professional insurance agency services.,Insurance Agencies,,https://www.aok.de/pk/rh/region/hamburg/,info@aokrheinlandhamburggshamburgwandsbek.com,,"Pappelallee 22-26, 22089 Hamburg, Germany",,,Hamburg,,DE,53.566498,10.059548,,active,
cleaned_businesses_for_import,,AP REALTY AGENCY,Professional real estate agency services.,Real Estate Agencies,,https://www.aprealtyagency.com/,info@aprealtyagency.com,,"C. Héroe Romeu, 14, bj., izq, Extramurs, 46008 Valencia, Spain",,,Valencia,,ES,39.468686,-0.389956,,active,
cleaned_businesses_for_import,,AP Solutions GmbH,Professional insurance agency services.,Insurance Agencies,,https://www.mawista.com/berlin,info@apsolutionsgmbh.com,,"Scharnhorststraße 26, 10115 Berlin, Germany",,,Berlin,,DE,52.533765,13.37083,,active,
cleaned_businesses_for_import,,APW Lehmann Automobile GmbH,Professional car dealer services.,Car Dealers,,http://www.lehmann-automobile.com/,info@apwlehmannautomobilegmbh.com,,"Saseler Chaussee 60-66, 22391 Hamburg, Germany",,,Hamburg,,DE,53.639308,10.095628,,active,
cleaned_businesses_for_import,,ARCHIPEL LYON - EXPERT COMPTABLE,Professional consultant services.,Business Consultants,,https://www.archipel-lyon.fr/,info@archipellyonexpertcomptable.com,,"9 Quai des Célestins, 69002 Lyon, France",,,Lyon,,FR,45.760108,4.830794,,active,
cleaned_businesses_for_import,,AREA Cars Exclusive GmbH,Professional car dealer services.,Car Dealers,,http://areacars.de/,info@areacarsexclusivegmbh.com,,"Bismarckstraße 24-28, 10625 Berlin, Germany",,,Berlin,,DE,52.512258,13.312059,,active,
cleaned_businesses_for_import,,ARIS - Expertise Comptable Lyon,Professional consultant services.,Business Consultants,,https://www.aris-expertise.com/,info@arisexpertisecomptablelyon.com,,"45 Rue de l'Abondance, 69003 Lyon, France",,,Lyon,,FR,45.753895,4.854271,,active,
cleaned_businesses_for_import,,ARRABE INTEGRA - Company Advisors,Professional consultant services.,Business Consultants,,https://www.arrabeintegra.es/,info@arrabeintegracompanyadvisors.com,,"C. de Alfonso XII, 20, Planta 1ª, Retiro, 28014 Madrid, Spain",,,Madrid,,ES,40.41694,-3.689226,,active,
cleaned_businesses_for_import,,ARS Tires - Reifengroßhandel,Professional auto parts store services.,Retail,,https://www.kleinanzeigen.de/pro/ars-tires?utm_source=copyToPasteboard&utm_campaign=socialbuttons&utm_medium=social&utm_content=app_ios,info@arstiresreifengrohandel.com,,"Am Containerbahnhof 1, 10367 Berlin, Germany",,,Berlin,,DE,52.515835,13.4758,,active,
cleaned_businesses_for_import,,ART Restaurant Lyon,Professional french restaurant services.,French Restaurants,,https://www.art-restaurant.fr/,info@artrestaurantlyon.com,,"3 Rue Sala, 69002 Lyon, France",,,Lyon,,FR,45.756793,4.827372,,active,
cleaned_businesses_for_import,,ARTEMIS,Professional jewelry store services.,Jewelry Stores,,https://m.facebook.com/artemislyon/,info@artemis.com,,"13 Rue Émile Zola, 69002 Lyon, France",,,Lyon,,FR,45.759019,4.832824,,active,
cleaned_businesses_for_import,,ARTS.SD —Coiffure Jeanne D'Arc,Professional hair salon services.,Beauty Salon,,https://www.planity.com/artssd-coiffure-jeanne-dar-31000-toulouse,info@artssdcoiffurejeannedarc.com,,"12 Rue Matabiau, 31000 Toulouse, France",,,Toulouse,,FR,43.610051,1.446999,,active,
cleaned_businesses_for_import,,"ASESORUS, Asesoría empresas y autonomos",Professional consultant services.,Business Consultants,,https://www.asesorus.es/,info@asesorusasesoriaempresasyautonomos.com,,"Cra de S. Jerónimo, 17, 2º planta, Centro, 28014 Madrid, Spain",,,Madrid,,ES,40.416784,-3.698847,,active,
cleaned_businesses_for_import,,ASP Autosalon Berlin GmbH,Professional car dealer services.,Car Dealers,,http://www.autosalon-berlin.de/,info@aspautosalonberlingmbh.com,,"Brunsbütteler Damm 102, 13581 Berlin, Germany",,,Berlin,,DE,52.53432,13.183252,,active,
cleaned_businesses_for_import,,ASSIA et NATHALIE,"Informal B&B offering 2 bright rooms with safes & minibars (1 with a whirlpool tub), plus a garden.",Bed & Breakfasts,,https://assiaetnathalie.com/en/,info@assiaetnathalie.com,,"16 Rue du Parc Royal, 75003 Paris, France",,,Paris,,FR,48.858992,2.36264,,active,
cleaned_businesses_for_import,,ASSU 2000 Lyon Gambetta,Professional insurance agency services.,Insurance Agencies,,https://agence.assu2000.fr/lyon/agence-assu-2000-lyon-gambetta-TI0000002140,info@assu2000lyongambetta.com,,"27 Cr Gambetta, 69003 Lyon, France",,,Lyon,,FR,45.754866,4.84471,,active,
cleaned_businesses_for_import,,ASSU 2000 Marseille Baille,Professional insurance agency services.,Insurance Agencies,,https://agence.assu2000.fr/marseille/agence-assu-2000-marseille-baille-TI0000002447,info@assu2000marseillebaille.com,,"8 Bd Baille, 13006 Marseille, France",,,Marseille,,FR,43.28618,5.385397,,active,
cleaned_businesses_for_import,,ASSURANCES 69 LYON,Professional insurance agency services.,Insurance Agencies,,https://assurances69.fr/,info@assurances69lyon.com,,"30 Rue Edison, 69003 Lyon, France",,,Lyon,,FR,45.756344,4.847707,,active,
cleaned_businesses_for_import,,ASSURSAFE Lyon,Professional insurance agency services.,Insurance Agencies,,https://assursafe.fr/,info@assursafelyon.com,,"7 Quai du Général Sarrail, 69006 Lyon, France",,,Lyon,,FR,45.766224,4.841703,,active,
cleaned_businesses_for_import,,ASTOR Film Lounge HafenCity,Professional movie theater services.,Cinemas,,https://hamburg.premiumkino.de/,info@astorfilmloungehafencity.com,,"Am Sandtorkai 46a, 20457 Hamburg, Germany",,,Hamburg,,DE,53.54339,9.995696,,active,
cleaned_businesses_for_import,,ATELIER FRED AUTO - GARAGE PREMIER Gg Lyon City,Professional car repair services.,Auto Repair,,https://reseau.garage-premier.fr/5695-fred-auto,info@atelierfredautogaragepremiergglyoncity.com,,"18 TER, 20 Rue Jean Chevailler, 69008 Lyon, France",,,Lyon,,FR,45.734251,4.862096,,active,
cleaned_businesses_for_import,,AURATIO - Fabien Gautheron - Cabinet d'Expertise Comptable et Commissariat aux Comptes,Professional consultant services.,Business Consultants,,https://www.auratio.fr/,info@auratiofabiengautheroncabinetdexpertisecomptableetcommissariatauxcomptes.com,,"139 Rue Vendôme Allée B - 11e Étage, 69006 Lyon, France",,,Lyon,,FR,45.764776,4.84604,,active,
cleaned_businesses_for_import,,AUSTRIA 36,Professional shoe store services.,Shoe Stores,,,info@austria36.com,,"C de Don Juan de Austria, 36, Ciutat Vella, 46002 València, Valencia, Spain",,,Valencia,,ES,39.47027,-0.371502,,active,
cleaned_businesses_for_import,,AUTO BROS Valencia,Professional car repair services.,Auto Repair,,,info@autobrosvalencia.com,,"Carrer de València, 433, L'Eixample, 08013 Barcelona, Spain",,,Barcelona,,ES,41.402461,2.176133,,active,
cleaned_businesses_for_import,,AUTO ELAND,Professional car dealer services.,Car Dealers,,http://www.autoeland.com/,info@autoeland.com,,"Av. de Sarrià, 11, 13, L'Eixample, 08029 Barcelona, Spain",,,Barcelona,,ES,41.389846,2.147169,,active,
cleaned_businesses_for_import,,AUTO FRANCE SERVICE,Professional car repair services.,Auto Repair,,,info@autofranceservice.com,,"38 Rue de la Glacière, 75013 Paris, France",,,Paris,,FR,48.833741,2.344657,,active,
